Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Poster,imdbRating,imdbVotes,imdbID,Type,saturation,brightness,entropy,sharpness,contrast,colorfulness,hex_0,hex_1,hex_2,hex_3,hex_4
A Royal Night Out,2015,PG-13,04 Dec 2015,97 min,"Comedy, Drama, Romance",Julian Jarrold,"Trevor De Silva, Kevin Hood",https://m.media-amazon.com/images/M/MV5BNDg4MjE5OTUyM15BMl5BanBnXkFtZTgwMjM4NzkyNzE@._V1_SX300.jpg,6.5,"10,223",tt1837562,movie,14.87340790049661,69.41996407492944,4.200493167821401,2452.8903178568103,81.16603068698724,23.994241915672696,#715b4e,#211c1a,#a69081,#d5c1b7,#f7f7f3
Hasan Minhaj: Homecoming King,2017,TV-MA,23 May 2017,73 min,Comedy,Christopher Storer,Hasan Minhaj,https://m.media-amazon.com/images/M/MV5BOWU2NTFjYTAtNDVkOC00YjJiLTg0NWMtODVmYzYwYjBiMmI3XkEyXkFqcGdeQXVyMjYwMTkwNDc@._V1_SX300.jpg,8.2,"7,256",tt6900644,movie,64.99668276020626,78.7266660097875,3.7689714195979898,1504.5330675144987,62.95189982479424,95.1170842096729,#a32c19,#b97a4f,#f0cea8,#12353b,#fab045
Tenderness,2017,N/A,24 Apr 2017,110 min,Drama,Gianni Amelio,"Lorenzo Marone, Gianni Amelio, Alberto Taraglio",https://m.media-amazon.com/images/M/MV5BZDYxMzc0MDQtZjVjMC00NDc5LThkZjktNmM3N2NlZjc1MjE2XkEyXkFqcGdeQXVyMTY5OTQzNzY@._V1_SX300.jpg,6.4,"1,223",tt5765192,movie,18.671356094885507,57.54132577661989,4.739197746697747,2208.4043540705607,61.0459777248588,23.384210423242447,#161a1c,#544e4f,#d4cecc,#7f8383,#ada8a6
Range 15,2016,TV-MA,15 Jun 2016,89 min,"Action, Comedy, Horror",Ross Patterson,"Billy Jay, Nick Palmisciano, Ross Patterson",https://m.media-amazon.com/images/M/MV5BOTU1MGU1YWEtMzUxMi00ZTE5LWFiYTItOWU4YjE1YjZjZGJiXkEyXkFqcGdeQXVyMTE4NTI5NTA@._V1_SX300.jpg,4.3,"4,949",tt4687276,movie,51.73065494238933,63.38606562900074,5.335048861683849,4977.467689250762,79.16906310398429,63.62525839303319,#b67a54,#7a3926,#f9ecbd,#e4bb87,#2d120c
Boonie Bears: Blast Into the Past,2019,TV-Y7,05 Feb 2019,90 min,"Animation, Adventure, Fantasy",Leon Ding,"Qin Wan, Rachel Xu",https://m.media-amazon.com/images/M/MV5BN2Y5ZjE0M2QtZWZjNS00YjNkLTg3NDYtMDczNjI5ZmVjOTQ4XkEyXkFqcGdeQXVyNTA4MDc0NTQ@._V1_SX300.jpg,5.3,212,tt10250750,movie,57.63584076054664,78.47502673796791,3.5434595170454544,3784.494452767677,71.15211047120567,81.23146796351793,#b9985b,#795a2f,#2c1e0f,#fae594,#fcd553
The Reichenbach Fall,2012,TV-14,20 May 2012,88 min,"Crime, Drama, Mystery",Toby Haynes,"Steve Thompson, Mark Gatiss, Steven Moffat",https://m.media-amazon.com/images/M/MV5BYjgyNWM1ZTItYjRhOS00ODM4LTgzNjUtZDVkY2Q0ZGM5MWFhXkEyXkFqcGdeQXVyOTc4MjI5MTY@._V1_SX300.jpg,9.6,38324,tt1942614,episode,23.896399427621148,61.22253935104614,3.5605531928007887,640.9361077070909,80.2703911298218,13.55813817435671,#83929e,#4d5c64,#050a11,#29353c,#cbd7e5
Cookie,2013,N/A,23 Jan 2013,98 min,"Comedy, Drama",Léa Fazer,"Léa Fazer, Benoît Graffin, Ayelet Menahemi",https://m.media-amazon.com/images/M/MV5BMjg0NDQ5MTQtMjY5MC00OWZmLTkzMTYtNDhkNjIwMjk3YTg0XkEyXkFqcGdeQXVyNTY0OTgzMzU@._V1_SX300.jpg,6.0,301,tt2063876,movie,30.432944444444445,56.11516339869281,4.7530921875,3084.7858484375,76.80952303153299,36.62288457635681,#a57e6d,#5a4850,#d2b4a4,#eaddd9,#1d1b2a
8213: Gacy House,2010,Not Rated,28 Sep 2010,91 min,"Horror, Mystery, Thriller",Anthony Fankhauser,N/A,https://m.media-amazon.com/images/M/MV5BMTAzNDQ4MTIxMjJeQTJeQWpwZ15BbWU3MDQ5NTEyMDQ@._V1_SX300.jpg,3.2,"1,882",tt1667418,movie,63.161703382857496,25.568155496561253,4.401878958828187,4202.358277466212,60.176504147763275,33.49475075181525,#c4e4f0,#6897a7,#345867,#112a38,#03080d
Nekrotronic,2018,R,09 Aug 2019,99 min,"Action, Comedy, Horror",Kiah Roache-Turner,"Kiah Roache-Turner, Tristan Roache-Turner",https://m.media-amazon.com/images/M/MV5BZmVhNGM2NTctZTg3NS00YTM0LTg5YjAtMDAxZjQxN2ZlMzAyXkEyXkFqcGdeQXVyNTk4NzMzOTM@._V1_SX300.jpg,5.5,"3,012",tt7453418,movie,55.90215509627274,54.8192604369075,5.23945335960961,4141.102176841481,69.2612089649139,70.31821454279984,#695c84,#d5917c,#e0dbd8,#99342c,#321420
F.R.E.D.I.,2018,N/A,15 Dec 2018,90 min,"Adventure, Family, Sci-Fi",Sean Olson,"Garrett Brawith, Kat Olson, Sean Olson",https://m.media-amazon.com/images/M/MV5BZDkxZDFiZmItOWQyOS00NzljLTlmMzQtNDkwMmZjN2M4ZGQwXkEyXkFqcGdeQXVyMDc1MjE0MA@@._V1_SX300.jpg,5.0,"1,030",tt6146590,movie,61.04224836601307,31.492519970951342,4.431949074074074,2094.980587914184,60.24458246243417,43.57830449569873,#d7dcda,#aa9179,#625e57,#1a3847,#030a10
For No Good Reason,2012,R,08 Mar 2014,89 min,"Documentary, Biography, History",Charlie Paul,N/A,https://m.media-amazon.com/images/M/MV5BMTg4MTg0NTA5M15BMl5BanBnXkFtZTgwMjk2Njg1MTE@._V1_SX300.jpg,7.0,"1,520",tt2112152,movie,17.613295145773666,76.52627157229934,3.9410407303370785,4106.696756796196,81.16797515734983,28.906382031681,#b09d90,#685652,#221517,#dbd6cc,#f8f8f2
Shoot on Sight,2007,R,22 Aug 2008,110 min,"Crime, Drama, Thriller",Jag Mundhra,"Carl Austin, Jag Mundhra",https://m.media-amazon.com/images/M/MV5BMjA4MTE5MDI3NV5BMl5BanBnXkFtZTcwNTU4NjI5MQ@@._V1_SX300.jpg,6.1,"1,677",tt1038915,movie,24.185305894129424,32.472463640110696,3.674361158033033,3747.3661909846787,91.06847586913267,21.523528167056163,#b4ada1,#69675f,#362d2a,#f7f6f0,#060403
Deadly Sorority,2017,TV-PG,06 May 2017,85 min,Thriller,Shawn Tolleson,Rolfe Kanefsky,https://m.media-amazon.com/images/M/MV5BYzI3OWZkYTgtMzA2Mi00ZWNlLTkzOGQtZmExNWRkZTdhNjJkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQyNDk2NzE@._V1_SX300.jpg,4.8,402,tt5595364,movie,32.65591699045209,37.09290382819795,4.482468317972351,3838.243542568093,76.47284530320285,31.283089069630336,#c2a983,#886e4f,#f0e4c8,#483a2c,#14110e
Some Dogs Bite,2010,Not Rated,10 Nov 2010,85 min,Drama,Marc Munden,Lin Coghlan,https://m.media-amazon.com/images/M/MV5BNjY3MTAyNjc4Ml5BMl5BanBnXkFtZTcwNjg5NzYwNA@@._V1_SX300.jpg,6.3,335,tt1518191,movie,17.707106301640152,50.39609076334936,4.7478793238993715,2150.999564961767,48.44564464630588,17.82143259435234,#f5f4ef,#21201e,#aaa59d,#635e4e,#8c8377
The Childhood of a Leader,2015,N/A,22 Jul 2016,115 min,Drama,Brady Corbet,"Mona Fastvold, Jean-Paul Sartre, Brady Corbet",https://m.media-amazon.com/images/M/MV5BMTQ3NTU5ODMzNV5BMl5BanBnXkFtZTgwNTM5NTEzOTE@._V1_SX300.jpg,6.1,"6,098",tt2815902,movie,87.83289760348583,55.62391803568274,1.9414313532282281,1287.3726726726727,41.158296027644795,121.49727122488093,#fee9e3,#df5b5a,#6f1214,#080101,#c2161d
Camarón: Flamenco y revolución,2018,N/A,01 Jun 2018,104 min,Documentary,Alexis Morante,"Alexis Morante, Raúl Santos",https://m.media-amazon.com/images/M/MV5BYTVkZjM1N2UtZTM1My00NWY1LTgzZjQtY2RjMjUyZjA1NWI2XkEyXkFqcGdeQXVyMzI4Mjk0MzM@._V1_SX300.jpg,7.4,310,tt8067306,movie,35.31452449832392,48.99712540754007,3.8862204820452773,2102.3892108161012,95.31351936253647,50.831558778838286,#64626c,#bab5b4,#9f1b2f,#f2ede3,#10131d
Break Blade: The Earth of Calamity,2010,N/A,30 Oct 2010,49 min,"Animation, Action, Drama",Tetsurô Amino,"Masashi Sogo, Yunosuke Yoshinaga",https://m.media-amazon.com/images/M/MV5BMmFlOWYyNmQtZTQ4Ni00ODYxLWI0OWMtYWMyY2I1ZWVhNTdhXkEyXkFqcGdeQXVyNjg0MDY4MDQ@._V1_SX300.jpg,7.2,183,tt1753855,movie,39.178986543637066,40.85054056132257,4.506670098039216,827.6139843062822,52.31330875126893,34.29114354655408,#163a6b,#c4b9ac,#907964,#594a3f,#192031
The Swan Princess: Royally Undercover,2017,G,28 Mar 2017,79 min,"Animation, Adventure, Comedy, Family, Musical, Mystery",Richard Rich,"Brian Nissen (screenplay), Brian Nissen (story by), Richard Rich (story by)",https://m.media-amazon.com/images/M/MV5BZDE3N2NjODQtZjMzNC00YTk3LTlmZmUtM2ZmMTQ0MzIzYzUxXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg,5.2,847,tt6687748,movie,59.10069934640523,64.71252287581699,5.411670833333333,5209.728443841598,71.4866718414446,87.09847519244865,#b21b1b,#4482c5,#a19d56,#dcdcbc,#2b3515
Gaston Lagaffe,2018,N/A,04 Apr 2018,85 min,"Adventure, Comedy",Pierre-François Martin-Laval,"Pierre-François Martin-Laval, Mathias Gavarry, André Franquin",https://m.media-amazon.com/images/M/MV5BODRmMWU5NzgtYzg3Yy00NmU5LWEyOWYtYTQ2ZjJkNmI1ZWM3XkEyXkFqcGdeQXVyNTU5Mzk0NjE@._V1_SX300.jpg,4.4,986,tt6995612,movie,42.346251441753175,73.06749475053974,3.4369204845399697,3914.1915081534416,57.75825796539859,55.76076990351834,#9d7766,#edccb4,#1f2116,#256f40,#e599c1
Swan Lake,2012,PG-13,15 May 2012,120 min,"Drama, Fantasy, Music","Ross MacGibbon, Matthew Bourne",N/A,https://m.media-amazon.com/images/M/MV5BZjYwNTc5YzMtNjBlMS00OGE1LWE5MTYtYWZhNDk4M2FmMjM2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,8.2,222,tt2147008,movie,48.22533913641735,62.08291231061456,3.6707940026697177,3169.6904118964626,69.43744545563456,69.83090713822939,#a3abbc,#3f4a7f,#dde9f0,#202042,#4aa3ce
Escape Room,2017,R,08 Jun 2018,86 min,Horror,Peter Dukes,Peter Dukes,https://m.media-amazon.com/images/M/MV5BZDEzNzk1NDYtN2Y5Mi00MjlkLWI0OTAtNjk0Zjk4MDY4NmRhXkEyXkFqcGdeQXVyNTYzMjkwNjU@._V1_SX300.jpg,4.3,"3,483",tt5748392,movie,51.05787073347857,27.485992737835875,4.459887037037037,1417.9433639150068,56.299368964286806,41.60013772476145,#d5cbcd,#933139,#5f6d75,#283237,#0d0c10
Circle of Poison,2015,N/A,18 Nov 2015,71 min,Documentary,"Evan Mascagni, Shannon Post",N/A,https://m.media-amazon.com/images/M/MV5BYjVlZjczMGItMjlhZC00NmVhLWJjM2UtZmFiYzBlMjBlOTFmXkEyXkFqcGdeQXVyNjYzMDE0MjE@._V1_SX300.jpg,8.0,67,tt4679022,movie,25.560904834747138,56.88469846567469,4.393795311268716,2375.58598868055,69.96617916918021,26.06981760990766,#f7faf6,#535539,#1a1a0f,#7e9687,#b9c4a1
Panamerican Machinery,2016,TV-14,09 Jun 2017,90 min,"Comedy, Drama",Joaquin del Paso,"Joaquin del Paso, Lucy Pawlak",https://m.media-amazon.com/images/M/MV5BYzFlOTI2NzUtZmFjOC00NDQwLTlhOWQtMGI1MGRkNmRiMjE2XkEyXkFqcGdeQXVyMjY0OTkyOTU@._V1_SX300.jpg,6.3,290,tt4432980,movie,66.64442311501135,45.43927662751192,4.58801961926962,6648.861514981927,76.26866507531628,107.40355437094664,#e0cadb,#2b7295,#eecd2b,#b14457,#100a09
Empire of Dust,2011,N/A,18 Oct 2011,77 min,Documentary,Bram Van Paesschen,Bram Van Paesschen,https://m.media-amazon.com/images/M/MV5BMmU1MTYwZmItYjc5Yi00MGFiLTg1NjMtOTY5NTQwYjk4YTIzXkEyXkFqcGdeQXVyNjMzOTAwMTI@._V1_SX300.jpg,7.4,510,tt2148945,movie,26.968540097025286,55.78085388491117,3.9125536992840098,2600.109626020712,81.87114681019115,35.84158448774584,#cbb77b,#1e1e18,#867d4e,#585332,#fefefa
Drottningen och jag,2008,N/A,13 Feb 2009,90 min,Documentary,Nahid Persson,"Zinat S. Lloyd, Nahid Persson",https://m.media-amazon.com/images/M/MV5BNTAzODZmYmEtNTdiYS00ZThhLWFhNzYtNWVmN2YzMWMyODk3XkEyXkFqcGdeQXVyMDk2Mzc2MA@@._V1_SX300.jpg,7.2,553,tt1334556,movie,33.808315431844846,35.46969239910416,4.197082362082362,978.2544675431019,78.71636577876455,48.35730980818461,#e0ba90,#a96345,#fbf8ef,#5e2a29,#171111
Jock the Hero Dog,2011,PG,N/A,89 min,"Animation, Adventure, Comedy",Duncan MacNeillie,"Jim Cox, Percy Fitzpatrick, Andrew Gibbs",https://m.media-amazon.com/images/M/MV5BMTQ4NzQ4NjU0MV5BMl5BanBnXkFtZTcwOTM2NTk3Nw@@._V1_SX300.jpg,4.3,614,tt1822239,movie,65.15487889273356,71.61048212226066,4.472416666666667,2664.2957293212767,72.69490443381001,109.99111070799543,#deaa28,#78ade1,#ddeff1,#1269eb,#612315
Lego DC Super Heroes: Justice League - Attack of the Legion of Doom!,2015,Not Rated,25 Aug 2015,77 min,"Animation, Action, Adventure, Comedy, Family, Sci-Fi",Rick Morales,"James Krieg (screenplay), Bob Kane (character created by: Batman), Jerry Siegel (character created by: Superman), Joe Shuster (character created by: Superman), William Moulton Marston (character created by: Wonder Woman), Jack Kirby (character created by: Darkseid), Marv Wolfman (characters created by: Deathstroke and Cyborg), George Pérez (characters created by: Deathstroke and Cyborg), Neal Adams (character created by: Man-Bat), Joe Samachson (character created by: Martian Manhunter), Joe Certa (character created by: Martian Manhunter)",https://m.media-amazon.com/images/M/MV5BNjU5ODc1NzY2MV5BMl5BanBnXkFtZTgwNjk1MDc1NjE@._V1_SX300.jpg,6.3,"1,462",tt4938416,movie,56.90477154868207,62.235281843566845,4.62699677230047,4800.4817262888755,79.07843349654546,94.93677798890896,#e94e31,#eab054,#315e85,#f0e5bf,#181c2c
Aaron's Blood,2016,TV-MA,02 Jun 2017,80 min,"Drama, Horror, Mystery",Tommy Stovall,Tommy Stovall,https://m.media-amazon.com/images/M/MV5BMjA0YmE3MGYtODYzYS00NTJkLTllYmEtYTA0MTllNDUyMzQ4XkEyXkFqcGdeQXVyMjgyOTQyNg@@._V1_SX300.jpg,4.7,327,tt3898776,movie,22.102065592383948,48.34760469889515,4.770636135857461,2314.075469813917,69.46930598110296,49.096731231678575,#a30411,#210f0f,#4d4b4a,#928e8c,#cac6c5
Takumi-kun Series: Bibou no diteiru,2010,N/A,30 Jan 2010,81 min,"Comedy, Drama, Romance",Takeshi Yokoi,"Shinobu Goto, Hiroko Kanasugi",https://m.media-amazon.com/images/M/MV5BM2E4ZTg1MmEtODVjYi00MDJlLWIzYmEtM2I0ZDRjMDA5N2Y4XkEyXkFqcGdeQXVyNjU0NzY0MDM@._V1_SX300.jpg,6.5,143,tt1590959,movie,15.38942532988038,80.26524232334444,4.731629815251572,6030.2213552613,60.06691703435086,29.738600212671884,#433632,#948a8c,#cfc4b6,#abbcde,#f3f4f7
What a Fuck Am I Doing on This Battlefield,2013,Not Rated,22 Apr 2013,53 min,Documentary,"Julien Fezans, Nico Peltier",N/A,https://m.media-amazon.com/images/M/MV5BOGY2ZDJkNzYtMDk5NS00OTExLTg0OGYtYTljZmMyMDQ4NTU2XkEyXkFqcGdeQXVyNjUxOTU2MDc@._V1_SX300.jpg,6.8,28,tt2960048,movie,0.0,89.74842767295597,1.4226024469339622,12104.587893079537,63.90044382904726,0.0,#494949,#858585,#c2c2c2,#080808,#fefefe
Two Graves,2018,TV-MA,03 May 2019,80 min,Thriller,Gary Young,Gary Young,https://m.media-amazon.com/images/M/MV5BNzFhYjQxNjUtOTQ5OS00YzkyLTk5MTAtNTFhY2ZkYmFjYjg3XkEyXkFqcGdeQXVyMjM4Nzk0NDc@._V1_SX300.jpg,4.3,388,tt6671850,movie,33.833595387840674,62.16034036256012,3.865137578616352,5250.649849317113,102.38324786289473,77.18654538971442,#beacae,#68585b,#0f0d0f,#930809,#fbf9fa
The Hippopotamus,2017,Not Rated,01 Aug 2017,89 min,Comedy,John Jencks,"Stephen Fry, Blanche McIntyre, Tom Hodgson",https://m.media-amazon.com/images/M/MV5BMDU3YTNhZTYtOTJmMS00MDZmLTljZTYtZjkyMjZhMjRlMmU1XkEyXkFqcGdeQXVyMzgyNTM5NA@@._V1_SX300.jpg,6.3,"4,017",tt3758708,movie,76.38583289171524,52.0048401342519,2.939141328828829,1404.2175356266177,43.32619687477806,58.8877006847529,#fbf1f9,#b06b97,#4c0e2a,#922261,#7c114a
Spare Bed-Room,1969,N/A,N/A,15 min,Short,Frans Zwartjes,N/A,https://m.media-amazon.com/images/M/MV5BOThiMjhiYjUtM2E5OS00OWFjLThkNjEtM2RhMmUzNGVjMDNmXkEyXkFqcGdeQXVyMDM1MzIyMQ@@._V1_SX300.jpg,5.9,42,tt2351371,movie,23.495664616931585,31.5070735197432,3.4262459935897436,1548.634294835226,87.90236306079039,1.8004360152888164,#636462,#2d2d2b,#989996,#ced0cd,#040503
6 Points About Emma,2011,TV-14,11 May 2012,82 min,Drama,Roberto Pérez Toledo,"Roberto Pérez Toledo, Peter Andermatt",https://m.media-amazon.com/images/M/MV5BMjA0NTcyMTE4OF5BMl5BanBnXkFtZTcwODA2MDI1Nw@@._V1_SX300.jpg,5.9,404,tt1798085,movie,27.91078048705821,77.47980591143562,4.164303278688525,2303.316290569916,70.42506029340453,57.30530420572295,#5bc5ea,#867564,#37332b,#a7d9ed,#e4f2f8
Free Fall,2014,N/A,25 Sep 2014,80 min,"Comedy, Drama",György Pálfi,"György Pálfi, Zsófia Ruttkay",https://m.media-amazon.com/images/M/MV5BMjMzOTE0MTA1MV5BMl5BanBnXkFtZTgwMDYxMzY2NjE@._V1_SX300.jpg,6.7,"1,277",tt3671480,movie,25.581796625626996,50.14835689314486,4.887800387596899,4317.798907125234,75.14465793179511,30.05558654314842,#82453c,#546867,#a4a9a6,#dbdbd8,#213131
A River of Waste: The Hazardous Truth About Factory Farms,2009,N/A,14 Jul 2009,91 min,Documentary,Don McCorkell,N/A,https://m.media-amazon.com/images/M/MV5BMjA3Njk1ODMwN15BMl5BanBnXkFtZTgwNjUyNjUxMzE@._V1_SX300.jpg,8.1,38,tt2226267,movie,20.442092754167057,39.12065234387216,4.519980562200957,3163.250720081131,72.55772462186566,30.171743492316335,#f4efee,#b1a19e,#806861,#443733,#090707
Imperial Dreams,2014,TV-MA,01 Oct 2016,87 min,Drama,Malik Vitthal,"Ismet Prcic, Malik Vitthal",https://m.media-amazon.com/images/M/MV5BODA0NWJmMzEtNjQxNS00MjhmLTlhN2UtZThkYjJlNWY5MDgxL2ltYWdlXkEyXkFqcGdeQXVyNjk3MjA4NDI@._V1_SX300.jpg,6.7,"4,514",tt3331028,movie,73.27914098972923,53.20075941487706,4.09620882936508,1437.2615353690478,63.12962033604544,64.74077889063489,#d3252f,#f0f6ec,#5fa6b9,#12708e,#05384e
RiP: A Remix Manifesto,2008,Not Rated,18 Apr 2009,87 min,"Documentary, Music",Brett Gaylor,"Brett Gaylor, Cynthia Knight",https://m.media-amazon.com/images/M/MV5BMTQxNDEwNjkzNF5BMl5BanBnXkFtZTcwNDE3MjAwMw@@._V1_SX300.jpg,7.6,"1,277",tt1397511,movie,31.65622782446312,72.12199190787426,4.312493055555556,7552.859486088184,88.2456646303183,80.56509218742306,#ced22b,#db596f,#8ba1a5,#111011,#f4f4f4
Wah Do Dem,2009,TV-MA,20 Jun 2009,76 min,"Adventure, Comedy, Drama","Ben Chace, Sam Fleischner","Ben Chace, Sam Fleischner",https://m.media-amazon.com/images/M/MV5BMTMxNDYyMTU0Nl5BMl5BanBnXkFtZTcwOTI3NjYxNA@@._V1_SX300.jpg,6.5,366,tt1506990,movie,62.624120683318154,79.4272528245202,4.758876324368378,2344.9461604355683,60.65554233899825,117.87952341132788,#50d726,#312d14,#d94837,#e0d03e,#b1cdc7
The Butterfly's Dream,2013,N/A,22 Feb 2013,138 min,"Biography, Drama, History","Ismail Ciydem, Yilmaz Erdogan",Yilmaz Erdogan,https://m.media-amazon.com/images/M/MV5BMzA2OTg4YjktZjU2MS00YTQyLTk3ODktMGJlMzFkN2U2YzZmXkEyXkFqcGdeQXVyNzcyNjE0NTk@._V1_SX300.jpg,7.7,"22,218",tt2608224,movie,43.66920574681485,52.22104153489353,5.132542722734255,3718.6473325800903,73.76909071648656,51.62746367345672,#eee6d9,#d6b394,#8e7e6b,#6e422e,#241b0f
The Queen of Ireland,2015,TV-14,21 Oct 2015,86 min,"Documentary, Biography",Conor Horgan,"Conor Horgan, Phillip McMahon, Rory O'Neill",https://m.media-amazon.com/images/M/MV5BMTY2MzA3NjU2M15BMl5BanBnXkFtZTgwNDg2NzYxNzE@._V1_SX300.jpg,7.5,367,tt4868972,movie,52.95226470588235,29.897519607843137,4.869391666666667,7744.570542265555,76.73662372470311,36.36327813581072,#a6aaa0,#4c3641,#f0f4ef,#16693c,#09160e
Double Wedding,2010,TV-PG,20 Jun 2010,88 min,"Comedy, Drama, Romance",Craig Pryce,Jennifer Maisel,https://m.media-amazon.com/images/M/MV5BOWYyODFkZDYtZmU5MS00MWI0LTkzMDAtNWEzMDc5Mzk1YmU2XkEyXkFqcGdeQXVyNjE4NDc5OTQ@._V1_SX300.jpg,5.6,983,tt1586740,movie,13.671514033064206,84.65272126105344,2.8019345588235294,2369.8368068857208,81.06348486952152,39.43949483669886,#de1b1e,#936b62,#d4c4bf,#100f1b,#fcfbfa
Blessed,2009,N/A,10 Sep 2009,113 min,Drama,Ana Kokkinos,"Andrew Bovell, Melissa Reeves, Patricia Cornelius",https://m.media-amazon.com/images/M/MV5BYTVlZGFkMGEtZTc5ZC00Nzg0LTgwMWItMTQzM2RlYTQyMDYwXkEyXkFqcGdeQXVyMDk1ODM3MA@@._V1_SX300.jpg,6.6,755,tt1282024,movie,63.556671599457395,56.759637439881615,4.973339229559748,2546.8007810213207,54.847928849283335,70.45571623071791,#d4bbd8,#0f1536,#767bab,#1b65ae,#253976
Witchcraft 14: Angel of Death,2016,Not Rated,01 Jan 2017,81 min,"Action, Adventure, Comedy",David Palmieri,Keith Parker,https://m.media-amazon.com/images/M/MV5BZGQzMTU4OTgtZThmNy00OGVmLThlMGQtYjZkOTQzMWMyNzExXkEyXkFqcGdeQXVyNzMyNjcyOTk@._V1_SX300.jpg,2.8,111,tt4756770,movie,47.9525250740937,32.3808749926397,5.11326732982983,4486.308359417976,54.094309772333176,50.01689377020586,#b76129,#c7a38a,#706057,#492f2b,#1e1013
Wanda Sykes: What Happened... Ms. Sykes?,2016,TV-MA,21 Oct 2016,59 min,Comedy,Liz Patrick,Wanda Sykes,https://m.media-amazon.com/images/M/MV5BOTUyMDFlZTYtZmNmZi00ODhhLTk2NTAtMjFhM2ZjNTNkOWUwXkEyXkFqcGdeQXVyNDEzMDg4Mjg@._V1_SX300.jpg,5.5,375,tt6191090,movie,68.18698979217154,72.50663729162076,2.5176453651685393,2534.9614452874916,88.43905459135023,114.42097322097992,#ebd2b6,#a18251,#41277f,#110c0b,#f7ef3c
Angel and the Bad Man,2009,PG-13,05 Jul 2009,95 min,Western,Terry Ingram,"Jack Nasser, James Edward Grant, Thomas Makowski",https://m.media-amazon.com/images/M/MV5BOTc3NDcyNTQ3Nl5BMl5BanBnXkFtZTgwOTQwMzA2MDE@._V1_SX300.jpg,5.0,477,tt1335977,movie,33.000041877925845,50.65602967350174,4.959019832189169,4901.0127447551995,79.70401775667975,59.5914105798204,#1071bd,#ad9c92,#e5e0dc,#6b4847,#171313
Meet the Browns,2008,PG-13,21 Mar 2008,100 min,"Comedy, Drama, Romance",Tyler Perry,Tyler Perry,https://m.media-amazon.com/images/M/MV5BMTIyNTgyMjgxMF5BMl5BanBnXkFtZTcwMjc3NzI2MQ@@._V1_SX300.jpg,4.3,"6,957",tt1047494,movie,20.46205772196519,76.351548799295,3.6155774812734083,2493.517594949908,83.93728685065288,34.62995510970219,#755547,#1e1114,#bd907d,#ead7c0,#fcfaf8
Dark Web,2017,N/A,17 Oct 2017,72 min,Horror,"Ramsey Attia, Alessandro Frosali, Jill Gevargizian","Omar Attia, Alessandro Frosali, Eric Havens",https://m.media-amazon.com/images/M/MV5BZjdiMWY2MmUtYmU5NC00ZjRiLWFhZWMtYjQ3YWQ5NzIxOTJkXkEyXkFqcGdeQXVyMjM3NDgxNw@@._V1_SX300.jpg,3.6,403,tt7476416,movie,33.08216437349186,39.64779391789315,4.3359815607171965,3494.5882824667606,68.44885593364378,27.615917089379334,#e2dfe7,#020204,#555e74,#8b9cb2,#2c2a3d
Murder by Proxy: How America Went Postal,2010,N/A,N/A,N/A,Documentary,Emil Chiaberi,Emil Chiaberi,https://m.media-amazon.com/images/M/MV5BMTAyMzU3NjI2NzZeQTJeQWpwZ15BbWU3MDY2Mjg4OTI@._V1_SX300.jpg,6.8,191,tt1193626,movie,24.396611789369835,28.43525712171661,4.176282429245283,3996.779039948726,60.10455015169559,37.3064945127763,#b20407,#afb5b8,#3b4247,#6c747b,#050506
The Old Man & the Gun,2018,PG-13,19 Oct 2018,93 min,"Biography, Comedy, Crime",David Lowery,"David Lowery, David Grann",https://m.media-amazon.com/images/M/MV5BOTk3NjU5MjIxM15BMl5BanBnXkFtZTgwNjU0OTU2NTM@._V1_SX300.jpg,6.7,"45,623",tt2837574,movie,10.013259895718587,91.67284423881912,0.9085018141385768,601.1806365343882,53.24125310722147,15.325350445411543,#a69a92,#834539,#060d17,#1d3449,#f7f5ea
The Model,2016,Unrated,11 Feb 2016,105 min,Drama,Mads Matthiesen,"Anders Frithiof August, Mads Matthiesen, Martin Zandvliet",https://m.media-amazon.com/images/M/MV5BMjE1MzAxMTMxMV5BMl5BanBnXkFtZTgwODczMjE0NzE@._V1_SX300.jpg,5.8,"3,905",tt4074364,movie,35.403774693397956,35.325067195417496,3.8052584269662924,1259.2919601201309,63.9675744245683,33.7437327430562,#f9f5ef,#8a6751,#c9a18a,#442e24,#150f0d
Green Lantern: First Flight,2009,PG-13,28 Jul 2009,77 min,"Animation, Action, Adventure, Fantasy, Sci-Fi",Lauren Montgomery,Alan Burnett,https://m.media-amazon.com/images/M/MV5BOWQ4ZGExZGMtYjZjNS00NWMyLThmZTUtZjM0N2UxMzU5MTk5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,7.1,"15,389",tt1384590,movie,57.34505156136529,49.70038634713144,4.7877273148148145,3227.9701395970365,77.72930577343206,75.55166125398128,#f4f3d8,#d4ab50,#62a22f,#3c463f,#0f0e15
